municipios,year_data,partido,votos
Peñuelas,1996,Nulo,35
Ponce,1996,Nulo,251
Quebradillas,1996,Nulo,36
Rincón,1996,Nulo,20
Río Grande,1996,Nulo,52
Sabana Grande,1996,Nulo,50
Salinas,1996,Nulo,38
San Germán,1996,Nulo,55
San Juan,1996,Nulo,510
San Lorenzo,1996,Nulo,34
San Sebastián,1996,Nulo,85
Santa Isabel,1996,Nulo,19
Toa Alta,1996,Nulo,52
Toa Baja,1996,Nulo,96
Trujillo Alto,1996,Nulo,65
Utuado,1996,Nulo,50
Vega Alta,1996,Nulo,35
Vega Baja,1996,Nulo,65
Vieques,1996,Nulo,17
Villalba,1996,Nulo,29
Yabucoa,1996,Nulo,71
Yauco,1996,Nulo,64
Adjuntas,2000,Nulo,20
Aguada,2000,Nulo,42
Aguadilla,2000,Nulo,82
Aguas Buenas,2000,Nulo,46
Aibonito,2000,Nulo,15
Añasco,2000,Nulo,45
Arecibo,2000,Nulo,114
Arroyo,2000,Nulo,38
Barceloneta,2000,Nulo,38
Barranquitas,2000,Nulo,26
Bayamón,2000,Nulo,204
Cabo Rojo,2000,Nulo,98
Caguas,2000,Nulo,176
Camuy,2000,Nulo,36
Canóvanas,2000,Nulo,57
Carolina,2000,Nulo,186
Cataño,2000,Nulo,51
Cayey,2000,Nulo,86
Ceiba,2000,Nulo,17
Ciales,2000,Nulo,21
Cidra,2000,Nulo,48
Coamo,2000,Nulo,32
Comerío,2000,Nulo,27
Corozal,2000,Nulo,48
Culebra,2000,Nulo,1
Dorado,2000,Nulo,43
Fajardo,2000,Nulo,40
Florida,2000,Nulo,17
Guánica,2000,Nulo,23
Guayama,2000,Nulo,45
Guayanilla,2000,Nulo,31
Guaynabo,2000,Nulo,72
Gurabo,2000,Nulo,48
Hatillo,2000,Nulo,37
Hormigueros,2000,Nulo,28
Humacao,2000,Nulo,53
Isabela,2000,Nulo,52
Jayuya,2000,Nulo,21
Juana Díaz,2000,Nulo,42
Juncos,2000,Nulo,44
Lajas,2000,Nulo,49
Lares,2000,Nulo,48
Las Marías,2000,Nulo,19
Las Piedras,2000,Nulo,44
Loíza,2000,Nulo,42
Luquillo,2000,Nulo,22
Manatí,2000,Nulo,64
Maricao,2000,Nulo,11
Maunabo,2000,Nulo,21
Mayagüez,2000,Nulo,152
Moca,2000,Nulo,53
Morovis,2000,Nulo,26
Naguabo,2000,Nulo,28
Naranjito,2000,Nulo,32
Orocovis,2000,Nulo,36
Patillas,2000,Nulo,17
Peñuelas,2000,Nulo,34
Ponce,2000,Nulo,235
Quebradillas,2000,Nulo,40
Rincón,2000,Nulo,18
Río Grande,2000,Nulo,52
Sabana Grande,2000,Nulo,27
Salinas,2000,Nulo,41
San Germán,2000,Nulo,68
San Juan,2000,Nulo,476
San Lorenzo,2000,Nulo,64
San Sebastián,2000,Nulo,80
Santa Isabel,2000,Nulo,23
Toa Alta,2000,Nulo,61
Toa Baja,2000,Nulo,107
Trujillo Alto,2000,Nulo,80
Utuado,2000,Nulo,46
Vega Alta,2000,Nulo,37
Vega Baja,2000,Nulo,90
Vieques,2000,Nulo,27
Villalba,2000,Nulo,21
Yabucoa,2000,Nulo,56
Yauco,2000,Nulo,67
